Driver	DateTimeStart	DateTimeEnd	Duration	Activity	Week	Day	DayType	Sequence	BreakType	Token	Legal	Cluster	ZenoInfo
driver1	2017-04-01 09:25:00	2017-04-01 09:29:00	4.0	Driving	1.0	3.0	edd	first	split_1	A	1	0	
driver1	2017-04-01 09:29:00	2017-04-01 09:47:00	18.0	Break	1.0	3.0	edd	first	split_1	B_T2	1	0	
driver1	2017-04-01 09:47:00	2017-04-01 09:50:00	3.0	Driving	1.0	3.0	edd	first	split_2	A	1	0	
driver1	2017-04-01 09:50:00	2017-04-01 09:54:00	4.0	Other	1.0	3.0	edd	first	split_2	A	1	0	
driver1	2017-04-01 09:54:00	2017-04-01 11:07:00	73.0	Break	1.0	3.0	edd	first	split_2	B_T3	1	0	
driver1	2017-04-01 11:07:00	2017-04-01 15:22:00	255.0	Driving	1.0	3.0	edd	second	split_1	A	1	0	
driver1	2017-04-01 15:22:00	2017-04-01 15:47:00	25.0	Break	1.0	3.0	edd	second	split_1	B_T2	1	0	
driver1	2017-04-01 15:47:00	2017-04-01 15:50:00	3.0	Driving	1.0	3.0	edd	second	split_2	A	1	0	
driver1	2017-04-01 15:50:00	2017-04-01 16:49:00	59.0	Break	1.0	3.0	edd	second	split_2	B_T3	1	0	
driver1	2017-04-01 16:49:00	2017-04-01 21:11:00	262.0	Driving	1.0	3.0	edd	third	uninterrupted	A	1	0	
driver1	2017-04-01 21:11:00	2017-04-01 21:13:00	2.0	Other	1.0	3.0	edd	third	uninterrupted	A	1	0	
driver1	2017-04-01 21:13:00	2017-05-01 06:21:00	548.0	Break	1.0	3.0	edd	third	uninterrupted	DR_T2	1	0	
driver1	2017-01-15 11:56:00	2017-01-15 12:00:00	4.0	Driving	3.0	12.0	edd	first	uninterrupted	A	1	0	
driver1	2017-01-15 12:00:00	2017-01-15 12:04:00	4.0	Break	3.0	12.0	edd	first	uninterrupted	B_T0	1	0	
driver1	2017-01-15 12:04:00	2017-01-15 12:05:00	1.0	Driving	3.0	12.0	edd	first	uninterrupted	A	1	0	
driver1	2017-01-15 12:05:00	2017-01-15 12:08:00	3.0	Other	3.0	12.0	edd	first	uninterrupted	A	1	0	
driver1	2017-01-15 12:08:00	2017-01-15 14:16:00	128.0	Break	3.0	12.0	edd	first	uninterrupted	B_T1	1	0	
driver1	2017-01-15 14:16:00	2017-01-15 14:19:00	3.0	Driving	3.0	12.0	edd	second	split_1	A	1	0	
driver1	2017-01-15 14:19:00	2017-01-15 14:25:00	6.0	Break	3.0	12.0	edd	second	split_1	B_T0	1	0	
driver1	2017-01-15 14:25:00	2017-01-15 14:28:00	3.0	Other	3.0	12.0	edd	second	split_1	A	1	0	
driver1	2017-01-15 14:28:00	2017-01-15 14:29:00	1.0	Driving	3.0	12.0	edd	second	split_1	A	1	0	
driver1	2017-01-15 14:29:00	2017-01-15 14:39:00	10.0	Break	3.0	12.0	edd	second	split_1	B_T0	1	0	
driver1	2017-01-15 14:39:00	2017-01-15 14:55:00	16.0	Driving	3.0	12.0	edd	second	split_1	A	1	0	
driver1	2017-01-15 14:55:00	2017-01-15 15:21:00	26.0	Break	3.0	12.0	edd	second	split_1	B_T2	1	0	
driver1	2017-01-15 15:21:00	2017-01-15 19:16:00	235.0	Driving	3.0	12.0	edd	second	split_2	A	1	0	
driver1	2017-01-15 19:16:00	2017-01-15 19:48:00	32.0	Break	3.0	12.0	edd	second	split_2	B_T3	1	0	
driver1	2017-01-15 19:48:00	2017-01-15 21:48:00	120.0	Driving	3.0	12.0	edd	third	split_1	A	1	0	
driver1	2017-01-15 21:48:00	2017-01-15 22:23:00	35.0	Break	3.0	12.0	edd	third	split_1	B_T2	1	0	
driver1	2017-01-15 22:23:00	2017-01-16 00:24:00	121.0	Driving	3.0	12.0	edd	third	split_2	A	1	0	
driver1	2017-01-16 00:24:00	2017-01-16 11:24:00	660.0	Sug-Break	3.0	12.0	edd	third	split_2	DR_T1	1	0	
driver2	2017-09-01 12:13:00	2017-09-01 13:49:00	96.0	Idle	1.0	1.0	none	none	none	I	0	0	
