Driver	DateTimeStart	DateTimeEnd	Duration	Activity	Week	Day	DayType	Sequence	BreakType	Token	Legal	Cluster	ZenoInfo
driver1	2017-04-01 09:25:00	2017-04-01 09:29:00	4.0	Driving	1.0	3.0	edd	first	split_1	A	1	11	
driver1	2017-04-01 09:29:00	2017-04-01 09:47:00	18.0	Break	1.0	3.0	edd	first	split_1	B_T2	1	11	
driver1	2017-04-01 09:47:00	2017-04-01 09:50:00	3.0	Driving	1.0	3.0	edd	first	split_2	A	1	11	
driver1	2017-04-01 09:50:00	2017-04-01 09:54:00	4.0	Other	1.0	3.0	edd	first	split_2	A	1	11	
driver1	2017-04-01 09:54:00	2017-04-01 11:07:00	73.0	Break	1.0	3.0	edd	first	split_2	B_T3	1	11	
driver1	2017-04-01 11:07:00	2017-04-01 15:22:00	255.0	Driving	1.0	3.0	edd	second	split_1	A	1	11	
driver1	2017-04-01 15:22:00	2017-04-01 15:47:00	25.0	Break	1.0	3.0	edd	second	split_1	B_T2	1	11	
driver1	2017-04-01 15:47:00	2017-04-01 15:50:00	3.0	Driving	1.0	3.0	edd	second	split_2	A	1	11	
driver1	2017-04-01 15:50:00	2017-04-01 16:49:00	59.0	Break	1.0	3.0	edd	second	split_2	B_T3	1	11	
driver1	2017-04-01 16:49:00	2017-04-01 21:11:00	262.0	Driving	1.0	3.0	edd	third	uninterrupted	A	1	11	
driver1	2017-04-01 21:11:00	2017-04-01 21:13:00	2.0	Other	1.0	3.0	edd	third	uninterrupted	A	1	11	
driver1	2017-04-01 21:13:00	2017-05-01 06:21:00	548.0	Break	1.0	3.0	edd	third	uninterrupted	DR_T2	1	11	
driver2	2017-09-01 12:13:00	2017-09-01 13:49:00	96.0	Idle	1.0	1.0	none	none	none	I	0	11	
driver2	2017-09-01 13:49:00	2017-09-01 14:04:00	15.0	Break	1.0	1.0	none	none	none	none	0	11	
driver2	2017-09-01 14:10:00	2017-09-01 14:15:00	5.0	Break	1.0	1.0	edd	first	split_1	B_T0	1	11	
driver2	2017-09-01 14:15:00	2017-09-01 14:17:00	2.0	Driving	1.0	1.0	edd	first	split_1	A	1	11	
driver2	2017-09-01 14:17:00	2017-09-01 14:31:00	14.0	Other	1.0	1.0	edd	first	split_1	A	1	11	
driver2	2017-09-01 14:31:00	2017-09-01 14:45:00	14.0	Break	1.0	1.0	edd	first	split_1	B_T0	1	11	
driver2	2017-09-01 14:45:00	2017-09-01 14:46:00	1.0	Driving	1.0	1.0	edd	first	split_1	A	1	11	
driver2	2017-09-01 14:46:00	2017-09-01 15:03:00	17.0	Break	1.0	1.0	edd	first	split_1	B_T2	1	11	
driver2	2017-09-01 15:03:00	2017-09-01 15:04:00	1.0	Driving	1.0	1.0	edd	first	split_2	A	1	11	
driver2	2017-09-01 15:04:00	2017-09-01 15:06:00	2.0	Other	1.0	1.0	edd	first	split_2	A	1	11	
driver2	2017-09-01 15:06:00	2017-09-01 16:00:00	54.0	Break	1.0	1.0	edd	first	split_2	B_T3	1	11	
driver2	2017-09-01 16:20:00	2017-09-01 16:23:00	3.0	Driving	1.0	1.0	edd	second	split_1	A	1	11	
driver2	2017-09-01 16:23:00	2017-09-01 16:28:00	5.0	Other	1.0	1.0	edd	second	split_1	A	1	11	
driver2	2017-09-01 16:28:00	2017-09-01 16:38:00	10.0	Driving	1.0	1.0	edd	second	split_1	A	1	11	
driver2	2017-09-01 16:38:00	2017-09-01 16:41:00	3.0	Break	1.0	1.0	edd	second	split_1	B_T0	1	11	
driver2	2017-09-01 16:41:00	2017-09-01 16:43:00	2.0	Driving	1.0	1.0	edd	second	split_1	A	1	11	
driver2	2017-09-01 16:43:00	2017-09-01 16:45:00	2.0	Other	1.0	1.0	edd	second	split_1	A	1	11	
driver2	2017-09-01 16:45:00	2017-09-01 16:57:00	12.0	Driving	1.0	1.0	edd	second	split_1	A	1	11	
driver2	2017-09-01 16:57:00	2017-09-01 17:00:00	3.0	Other	1.0	1.0	edd	second	split_1	A	1	11	
driver2	2017-09-01 17:00:00	2017-09-01 17:04:00	4.0	Driving	1.0	1.0	edd	second	split_1	A	1	11	
driver2	2017-09-01 17:04:00	2017-09-01 17:26:00	22.0	Break	1.0	1.0	edd	second	split_1	B_T2	1	11	
driver2	2017-09-01 17:26:00	2017-09-01 17:30:00	4.0	Driving	1.0	1.0	edd	second	split_2	A	1	11	
driver2	2017-09-01 17:30:00	2017-09-01 17:35:00	5.0	Other	1.0	1.0	edd	second	split_2	A	1	11	
driver2	2017-09-01 17:35:00	2017-09-01 17:47:00	12.0	Driving	1.0	1.0	edd	second	split_2	A	1	11	
driver2	2017-09-01 17:47:00	2017-09-01 17:55:00	8.0	Other	1.0	1.0	edd	second	split_2	A	1	11	
driver2	2017-09-01 17:55:00	2017-09-01 17:59:00	4.0	Driving	1.0	1.0	edd	second	split_2	A	1	11	
driver2	2017-09-01 17:59:00	2017-09-01 18:02:00	3.0	Other	1.0	1.0	edd	second	split_2	A	1	11	
driver2	2017-09-01 18:02:00	2017-09-01 18:06:00	4.0	Break	1.0	1.0	edd	second	split_2	B_T0	1	11	
driver2	2017-09-01 18:06:00	2017-09-01 18:11:00	5.0	Other	1.0	1.0	edd	second	split_2	A	1	11	
driver2	2017-09-01 18:11:00	2017-09-01 18:13:00	2.0	Break	1.0	1.0	edd	second	split_2	B_T0	1	11	
driver2	2017-09-01 18:13:00	2017-09-01 18:22:00	9.0	Other	1.0	1.0	edd	second	split_2	A	1	11	
driver2	2017-09-01 18:22:00	2017-09-01 18:25:00	3.0	Break	1.0	1.0	edd	second	split_2	B_T0	1	11	
driver2	2017-09-01 18:25:00	2017-09-01 18:31:00	6.0	Other	1.0	1.0	edd	second	split_2	A	1	11	
driver2	2017-09-01 18:31:00	2017-09-01 18:37:00	6.0	Break	1.0	1.0	edd	second	split_2	B_T0	1	11	
driver2	2017-09-01 18:37:00	2017-09-01 18:41:00	4.0	Other	1.0	1.0	edd	second	split_2	A	1	11	
driver2	2017-09-01 18:41:00	2017-09-01 18:48:00	7.0	Driving	1.0	1.0	edd	second	split_2	A	1	11	
driver2	2017-09-01 18:48:00	2017-09-01 18:57:00	9.0	Other	1.0	1.0	edd	second	split_2	A	1	11	
driver2	2017-09-01 18:57:00	2017-09-01 19:01:00	4.0	Driving	1.0	1.0	edd	second	split_2	A	1	11	
driver2	2017-09-01 19:01:00	2017-09-01 19:09:00	8.0	Other	1.0	1.0	edd	second	split_2	A	1	11	
driver2	2017-09-01 19:09:00	2017-09-01 20:25:00	76.0	Driving	1.0	1.0	edd	second	split_2	A	1	11	
driver2	2017-09-01 20:25:00	2017-09-01 21:39:00	74.0	Break	1.0	1.0	edd	second	split_2	B_T3	1	11	
driver2	2017-09-01 21:39:00	2017-10-01 01:46:00	247.0	Driving	1.0	1.0	edd	third	uninterrupted	A	1	11	
driver2	2017-10-01 01:46:00	2017-10-01 01:49:00	3.0	Other	1.0	1.0	edd	third	uninterrupted	A	1	11	
driver2	2017-10-01 01:49:00	2017-10-01 01:50:00	1.0	Driving	1.0	1.0	edd	third	uninterrupted	A	1	11	
driver2	2017-10-01 01:50:00	2017-10-01 01:52:00	2.0	Other	1.0	1.0	edd	third	uninterrupted	A	1	11	
driver2	2017-10-01 01:52:00	2017-10-01 01:53:00	1.0	Driving	1.0	1.0	edd	third	uninterrupted	A	1	11	
driver2	2017-10-01 01:53:00	2017-10-01 01:58:00	5.0	Other	1.0	1.0	edd	third	uninterrupted	A	1	11	
driver2	2017-10-01 01:58:00	2017-10-01 11:47:00	589.0	Break	1.0	1.0	edd	third	uninterrupted	DR_T2	1	11	
driver3	2017-02-01 09:10:00	2017-02-01 09:15:00	5.0	Driving	1.0	2.0	edd	first	split_1	A	1	11	
driver3	2017-02-01 09:15:00	2017-02-01 09:52:00	37.0	Break	1.0	2.0	edd	first	split_1	B_T2	1	11	
driver3	2017-02-01 09:52:00	2017-02-01 09:53:00	1.0	Driving	1.0	2.0	edd	first	split_2	A	1	11	
driver3	2017-02-01 09:53:00	2017-02-01 09:55:00	2.0	Other	1.0	2.0	edd	first	split_2	A	1	11	
driver3	2017-02-01 09:55:00	2017-02-01 09:58:00	3.0	Driving	1.0	2.0	edd	first	split_2	A	1	11	
driver3	2017-02-01 09:58:00	2017-02-01 09:59:00	1.0	Other	1.0	2.0	edd	first	split_2	A	1	11	
