Driver	DateTimeStart	DateTimeEnd	Duration	Activity	Week	Day	DayType	Sequence	BreakType	Token	Legal	Cluster	ZenoInfo
driver2	2017-11-01 18:17:00	2017-11-01 18:25:00	8.0	Other	1.0	4.0	ndd	second	split_2	A	1	12	
driver2	2017-11-01 18:25:00	2017-11-01 19:54:00	89.0	Driving	1.0	4.0	ndd	second	split_2	A	1	12	
driver2	2017-11-01 19:54:00	2017-11-01 19:57:00	3.0	Break	1.0	4.0	ndd	second	split_2	B_T0	1	12	
driver2	2017-11-01 19:57:00	2017-11-01 19:58:00	1.0	Driving	1.0	4.0	ndd	second	split_2	A	1	12	
driver2	2017-11-01 19:58:00	2017-11-01 20:01:00	3.0	Other	1.0	4.0	ndd	second	split_2	A	1	12	
driver2	2017-11-01 20:01:00	2017-12-01 07:06:00	665.0	Break	1.0	4.0	ndd	second	split_2	DR_T1	1	12	
driver2	2017-12-01 07:06:00	2017-12-01 08:23:00	77.0	Driving	1.0	5.0	none	none	split_1	A	0	12	
driver2	2017-12-01 08:23:00	2017-12-01 08:41:00	18.0	Break	1.0	5.0	none	none	split_1	B_T2	0	12	
driver2	2017-12-01 08:41:00	2017-12-01 08:42:00	1.0	Driving	1.0	5.0	none	none	split_2	A	0	12	
driver2	2017-12-01 08:42:00	2017-12-01 09:49:00	67.0	Break	1.0	5.0	none	none	split_2	B_T3	0	12	
driver2	2017-12-01 09:49:00	2017-12-01 10:26:00	37.0	Driving	1.0	5.0	none	none	none	A	0	12	
driver2	2017-12-01 10:26:00	2017-12-01 10:58:00	32.0	Break	1.0	5.0	none	none	none	none	0	12	
driver2	2017-12-01 10:58:00	2017-12-01 11:42:00	44.0	Driving	1.0	5.0	ndd	first	split_1	A	1	12	
driver2	2017-12-01 11:42:00	2017-12-01 11:49:00	7.0	Other	1.0	5.0	ndd	first	split_1	A	1	12	
driver2	2017-12-01 11:49:00	2017-12-01 11:54:00	5.0	Driving	1.0	5.0	ndd	first	split_1	A	1	12	
driver2	2017-12-01 11:54:00	2017-12-01 11:56:00	2.0	Other	1.0	5.0	ndd	first	split_1	A	1	12	
driver2	2017-12-01 11:56:00	2017-12-01 13:17:00	81.0	Driving	1.0	5.0	ndd	first	split_1	A	1	12	
driver2	2017-12-01 13:17:00	2017-12-01 13:36:00	19.0	Break	1.0	5.0	ndd	first	split_1	B_T2	1	12	
driver2	2017-12-01 13:36:00	2017-12-01 13:39:00	3.0	Driving	1.0	5.0	ndd	first	split_2	A	1	12	
driver2	2017-12-01 13:39:00	2017-12-01 16:29:00	170.0	Break	1.0	5.0	ndd	first	split_2	B_T3	1	12	
driver2	2017-12-01 16:29:00	2017-12-01 16:33:00	4.0	Other	1.0	5.0	ndd	second	split_1	A	1	12	
driver2	2017-12-01 16:33:00	2017-12-01 16:34:00	1.0	Driving	1.0	5.0	ndd	second	split_1	A	1	12	
driver2	2017-12-01 16:34:00	2017-12-01 16:41:00	7.0	Other	1.0	5.0	ndd	second	split_1	A	1	12	
driver2	2017-12-01 16:41:00	2017-12-01 16:57:00	16.0	Driving	1.0	5.0	ndd	second	split_1	A	1	12	
driver2	2017-12-01 16:57:00	2017-12-01 17:02:00	5.0	Other	1.0	5.0	ndd	second	split_1	A	1	12	
driver2	2017-12-01 17:02:00	2017-12-01 17:16:00	14.0	Driving	1.0	5.0	ndd	second	split_1	A	1	12	
driver2	2017-12-01 17:16:00	2017-12-01 17:23:00	7.0	Break	1.0	5.0	ndd	second	split_1	B_T0	1	12	
driver2	2017-12-01 17:23:00	2017-12-01 17:31:00	8.0	Driving	1.0	5.0	ndd	second	split_1	A	1	12	
driver2	2017-12-01 17:31:00	2017-12-01 17:33:00	2.0	Other	1.0	5.0	ndd	second	split_1	A	1	12	
driver2	2017-12-01 17:33:00	2017-12-01 17:38:00	5.0	Driving	1.0	5.0	ndd	second	split_1	A	1	12	
driver2	2017-12-01 17:38:00	2017-12-01 17:40:00	2.0	Other	1.0	5.0	ndd	second	split_1	A	1	12	
driver2	2017-12-01 17:40:00	2017-12-01 17:54:00	14.0	Break	1.0	5.0	ndd	second	split_1	B_T0	1	12	
driver2	2017-12-01 17:54:00	2017-12-01 17:59:00	5.0	Other	1.0	5.0	ndd	second	split_1	A	1	12	
driver2	2017-12-01 17:59:00	2017-12-01 18:12:00	13.0	Break	1.0	5.0	ndd	second	split_1	B_T0	1	12	
driver2	2017-12-01 18:12:00	2017-12-01 18:15:00	3.0	Driving	1.0	5.0	ndd	second	split_1	A	1	12	
driver2	2017-12-01 18:15:00	2017-12-01 18:19:00	4.0	Other	1.0	5.0	ndd	second	split_1	A	1	12	
driver2	2017-12-01 18:19:00	2017-12-01 18:31:00	12.0	Break	1.0	5.0	ndd	second	split_1	B_T0	1	12	
driver2	2017-12-01 18:31:00	2017-12-01 18:32:00	1.0	Driving	1.0	5.0	ndd	second	split_1	A	1	12	
driver2	2017-12-01 18:32:00	2017-12-01 18:36:00	4.0	Other	1.0	5.0	ndd	second	split_1	A	1	12	
driver2	2017-12-01 18:36:00	2017-12-01 18:38:00	2.0	Driving	1.0	5.0	ndd	second	split_1	A	1	12	
driver2	2017-12-01 18:38:00	2017-12-01 18:40:00	2.0	Other	1.0	5.0	ndd	second	split_1	A	1	12	
driver2	2017-12-01 18:40:00	2017-12-01 18:44:00	4.0	Driving	1.0	5.0	ndd	second	split_1	A	1	12	
driver2	2017-12-01 18:44:00	2017-12-01 19:01:00	17.0	Break	1.0	5.0	ndd	second	split_1	B_T2	1	12	
driver2	2017-12-01 19:01:00	2017-12-01 21:45:00	164.0	Driving	1.0	5.0	ndd	second	split_2	A	1	12	
driver2	2017-12-01 21:45:00	2017-01-13 06:46:00	541.0	Break	1.0	5.0	ndd	second	split_2	DR_T2	1	12	
driver6	2017-06-01 08:13:00	2017-06-01 11:02:00	169.0	Driving	1.0	4.0	ndd	first	split_1	A	1	12	
driver6	2017-06-01 11:02:00	2017-06-01 11:04:00	2.0	Break	1.0	4.0	ndd	first	split_1	B_T0	1	12	
driver6	2017-06-01 11:04:00	2017-06-01 12:18:00	74.0	Driving	1.0	4.0	ndd	first	split_1	A	1	12	
driver6	2017-06-01 12:18:00	2017-06-01 13:07:00	49.0	Break	1.0	4.0	ndd	first	split_1	B_T2	1	12	
driver6	2017-06-01 13:07:00	2017-06-01 14:34:00	87.0	Driving	1.0	4.0	ndd	first	split_2	A	1	12	
driver6	2017-06-01 14:34:00	2017-06-01 14:36:00	2.0	Break	1.0	4.0	ndd	first	split_2	B_T0	1	12	
driver6	2017-06-01 14:36:00	2017-06-01 15:08:00	32.0	Driving	1.0	4.0	ndd	first	split_2	A	1	12	
driver6	2017-06-01 15:08:00	2017-06-01 15:57:00	49.0	Break	1.0	4.0	ndd	first	split_2	B_T3	1	12	
driver6	2017-06-01 15:57:00	2017-06-01 16:45:00	48.0	Driving	1.0	4.0	ndd	second	split_1	A	1	12	
driver6	2017-06-01 16:45:00	2017-06-01 16:47:00	2.0	Other	1.0	4.0	ndd	second	split_1	A	1	12	
driver6	2017-06-01 16:47:00	2017-06-01 17:38:00	51.0	Driving	1.0	4.0	ndd	second	split_1	A	1	12	
driver6	2017-06-01 17:38:00	2017-06-01 17:39:00	1.0	Other	1.0	4.0	ndd	second	split_1	A	1	12	
driver6	2017-06-01 17:39:00	2017-06-01 17:54:00	15.0	Break	1.0	4.0	ndd	second	split_1	B_T2	1	12	
driver6	2017-06-01 17:54:00	2017-06-01 19:57:00	123.0	Driving	1.0	4.0	ndd	second	split_2	A	1	12	
driver6	2017-06-01 19:57:00	2017-07-01 06:37:00	640.0	Break	1.0	4.0	ndd	second	split_2	DR_T2	1	12	
driver6	2017-10-01 16:26:00	2017-10-01 16:31:00	5.0	Driving	2.0	7.0	none	none	uninterrupted	A	0	12	
driver6	2017-10-01 16:31:00	2017-10-01 16:36:00	5.0	Break	2.0	7.0	none	none	uninterrupted	B_T0	0	12	
driver6	2017-10-01 16:36:00	2017-10-01 16:38:00	2.0	Driving	2.0	7.0	none	none	uninterrupted	A	0	12	
driver6	2017-10-01 16:38:00	2017-10-01 17:42:00	64.0	Break	2.0	7.0	none	none	uninterrupted	B_T1	0	12	
driver6	2017-10-01 17:42:00	2017-10-01 17:43:00	1.0	Other	2.0	7.0	none	none	none	A	0	12	
driver6	2017-10-01 17:43:00	2017-10-01 18:44:00	61.0	Driving	2.0	7.0	none	none	none	A	0	12	
driver6	2017-10-01 18:44:00	2017-10-01 18:46:00	2.0	Other	2.0	7.0	none	none	none	A	0	12	
driver6	2017-10-01 18:46:00	2017-10-01 19:31:00	45.0	Driving	2.0	7.0	none	none	none	A	0	12	
driver6	2017-10-01 19:31:00	2017-10-01 19:38:00	7.0	Break	2.0	7.0	none	none	none	B_T0	0	12	
driver6	2017-10-01 19:38:00	2017-10-01 20:56:00	78.0	Driving	2.0	7.0	none	none	none	A	0	12	
driver6	2017-10-01 20:56:00	2017-10-01 21:23:00	27.0	Break	2.0	7.0	none	none	none	none	0	12	
driver6	2017-10-01 21:23:00	2017-10-01 21:24:00	1.0	Driving	2.0	7.0	ndd	first	split_1	A	1	12	
driver6	2017-10-01 21:24:00	2017-10-01 21:46:00	22.0	Break	2.0	7.0	ndd	first	split_1	B_T2	1	12	
driver6	2017-10-01 21:46:00	2017-10-01 22:14:00	28.0	Driving	2.0	7.0	ndd	first	split_2	A	1	12	
driver6	2017-10-01 22:14:00	2017-10-01 22:46:00	32.0	Break	2.0	7.0	ndd	first	split_2	B_T3	1	12	
driver6	2017-10-01 22:46:00	2017-10-01 23:38:00	52.0	Driving	2.0	7.0	ndd	second	split_1	A	1	12	
driver6	2017-10-01 23:38:00	2017-10-01 23:40:00	2.0	Other	2.0	7.0	ndd	second	split_1	A	1	12	
driver6	2017-10-01 23:40:00	2017-11-01 01:16:00	96.0	Driving	2.0	7.0	ndd	second	split_1	A	1	12	
driver6	2017-11-01 01:16:00	2017-11-01 01:20:00	4.0	Other	2.0	7.0	ndd	second	split_1	A	1	12	
driver6	2017-11-01 01:20:00	2017-11-01 01:24:00	4.0	Break	2.0	7.0	ndd	second	split_1	B_T0	1	12	
driver6	2017-11-01 01:24:00	2017-11-01 01:26:00	2.0	Driving	2.0	7.0	ndd	second	split_1	A	1	12	
driver6	2017-11-01 01:26:00	2017-11-01 01:30:00	4.0	Other	2.0	7.0	ndd	second	split_1	A	1	12	
driver6	2017-11-01 01:30:00	2017-11-01 01:32:00	2.0	Driving	2.0	7.0	ndd	second	split_1	A	1	12	
driver6	2017-11-01 01:32:00	2017-11-01 01:35:00	3.0	Break	2.0	7.0	ndd	second	split_1	B_T0	1	12	
driver6	2017-11-01 01:35:00	2017-11-01 01:36:00	1.0	Driving	2.0	7.0	ndd	second	split_1	A	1	12	
driver6	2017-11-01 01:36:00	2017-11-01 01:40:00	4.0	Break	2.0	7.0	ndd	second	split_1	B_T0	1	12	
driver6	2017-11-01 01:40:00	2017-11-01 01:42:00	2.0	Driving	2.0	7.0	ndd	second	split_1	A	1	12	
driver6	2017-11-01 01:42:00	2017-11-01 02:55:00	73.0	Break	2.0	7.0	ndd	second	split_1	B_T2	1	12	
driver6	2017-11-01 02:55:00	2017-11-01 02:57:00	2.0	Other	2.0	7.0	ndd	second	split_2	A	1	12	
driver6	2017-11-01 02:57:00	2017-11-01 03:28:00	31.0	Driving	2.0	7.0	ndd	second	split_2	A	1	12	
driver6	2017-11-01 03:28:00	2017-11-01 03:32:00	4.0	Other	2.0	7.0	ndd	second	split_2	A	1	12	
driver6	2017-11-01 03:32:00	2017-11-01 03:41:00	9.0	Driving	2.0	7.0	ndd	second	split_2	A	1	12	
driver6	2017-11-01 03:41:00	2017-11-01 12:51:00	550.0	Break	2.0	7.0	ndd	second	split_2	DR_T2	1	12	
driver6	2017-12-01 09:37:00	2017-12-01 11:53:00	136.0	Driving	2.0	10.0	none	none	none	A	0	12	
driver6	2017-12-01 11:53:00	2017-12-01 11:57:00	4.0	Break	2.0	10.0	none	none	none	B_T0	0	12	
driver6	2017-12-01 11:57:00	2017-12-01 11:58:00	1.0	Driving	2.0	10.0	none	none	none	A	0	12	
driver6	2017-12-01 11:58:00	2017-12-01 12:12:00	14.0	Break	2.0	10.0	none	none	none	B_T0	0	12	
driver6	2017-12-01 12:12:00	2017-12-01 13:49:00	97.0	Driving	2.0	10.0	none	none	none	A	0	12	
driver6	2017-12-01 13:49:00	2017-12-01 16:56:00	187.0	Break	2.0	10.0	none	none	none	none	0	12	
driver6	2017-12-01 16:56:00	2017-12-01 17:38:00	42.0	Driving	2.0	10.0	ndd	first	uninterrupted	A	1	12	
driver6	2017-12-01 17:38:00	2017-12-01 17:41:00	3.0	Other	2.0	10.0	ndd	first	uninterrupted	A	1	12	
driver6	2017-12-01 17:41:00	2017-12-01 19:06:00	85.0	Break	2.0	10.0	ndd	first	uninterrupted	B_T1	1	12	
driver6	2017-12-01 19:06:00	2017-12-01 19:23:00	17.0	Driving	2.0	10.0	ndd	second	split_1	A	1	12	
driver6	2017-12-01 19:23:00	2017-12-01 19:25:00	2.0	Other	2.0	10.0	ndd	second	split_1	A	1	12	
driver6	2017-12-01 19:25:00	2017-12-01 19:50:00	25.0	Driving	2.0	10.0	ndd	second	split_1	A	1	12	
driver6	2017-12-01 19:50:00	2017-12-01 19:54:00	4.0	Other	2.0	10.0	ndd	second	split_1	A	1	12	
driver6	2017-12-01 19:54:00	2017-12-01 19:56:00	2.0	Driving	2.0	10.0	ndd	second	split_1	A	1	12	
driver6	2017-12-01 19:56:00	2017-12-01 19:58:00	2.0	Other	2.0	10.0	ndd	second	split_1	A	1	12	
driver6	2017-12-01 19:58:00	2017-12-01 19:59:00	1.0	Driving	2.0	10.0	ndd	second	split_1	A	1	12	
driver6	2017-12-01 20:02:00	2017-12-01 20:23:00	21.0	Break	2.0	10.0	ndd	second	split_1	B_T2	1	12	
driver6	2017-12-01 20:25:00	2017-12-01 20:37:00	12.0	Break	2.0	10.0	ndd	second	split_2	B_T0	1	12	
driver6	2017-12-01 20:37:00	2017-12-01 20:38:00	1.0	Driving	2.0	10.0	ndd	second	split_2	A	1	12	
driver6	2017-12-01 20:38:00	2017-01-13 06:21:00	583.0	Break	2.0	10.0	ndd	second	split_2	DR_T4	1	12	
driver7	2017-12-01 09:53:00	2017-12-01 11:06:00	73.0	Driving	3.0	13.0	ndd	first	split_1	A	1	12	
driver7	2017-12-01 11:06:00	2017-12-01 11:21:00	15.0	Break	3.0	13.0	ndd	first	split_1	B_T2	1	12	
driver7	2017-12-01 11:21:00	2017-12-01 14:24:00	183.0	Driving	3.0	13.0	ndd	first	split_2	A	1	12	
driver7	2017-12-01 14:24:00	2017-12-01 15:11:00	47.0	Break	3.0	13.0	ndd	first	split_2	B_T3	1	12	
driver7	2017-12-01 15:11:00	2017-12-01 18:17:00	186.0	Driving	3.0	13.0	ndd	second	split_1	A	1	12	
driver7	2017-12-01 18:17:00	2017-12-01 18:21:00	4.0	Other	3.0	13.0	ndd	second	split_1	A	1	12	
driver7	2017-12-01 18:21:00	2017-12-01 18:31:00	10.0	Driving	3.0	13.0	ndd	second	split_1	A	1	12	
driver7	2017-12-01 18:31:00	2017-12-01 18:42:00	11.0	Other	3.0	13.0	ndd	second	split_1	A	1	12	
driver7	2017-12-01 18:42:00	2017-12-01 18:52:00	10.0	Driving	3.0	13.0	ndd	second	split_1	A	1	12	
driver7	2017-12-01 18:52:00	2017-12-01 18:53:00	1.0	Other	3.0	13.0	ndd	second	split_1	A	1	12	
driver7	2017-12-01 18:53:00	2017-12-01 19:39:00	46.0	Break	3.0	13.0	ndd	second	split_1	B_T2	1	12	
driver7	2017-01-15 09:48:00	2017-01-15 09:56:00	8.0	Break	3.0	13.0	ndd	second	split_2	B_T0	1	12	
driver7	2017-01-15 09:56:00	2017-01-15 09:57:00	1.0	Other	3.0	13.0	ndd	second	split_2	A	1	12	
driver7	2017-01-15 09:57:00	2017-01-15 10:08:00	11.0	Driving	3.0	13.0	ndd	second	split_2	A	1	12	
driver7	2017-01-15 10:08:00	2017-01-15 13:09:00	181.0	Break	3.0	13.0	ndd	second	split_2	DR_T3	1	12	
driver9	2017-04-01 10:10:00	2017-04-01 13:16:00	186.0	Driving	1.0	3.0	ndd	first	uninterrupted	A	1	12	
driver9	2017-04-01 13:16:00	2017-04-01 13:22:00	6.0	Break	1.0	3.0	ndd	first	uninterrupted	B_T0	1	12	
driver9	2017-04-01 13:22:00	2017-04-01 13:45:00	23.0	Driving	1.0	3.0	ndd	first	uninterrupted	A	1	12	
driver9	2017-04-01 13:45:00	2017-04-01 14:44:00	59.0	Break	1.0	3.0	ndd	first	uninterrupted	B_T1	1	12	
driver9	2017-04-01 14:44:00	2017-04-01 14:45:00	1.0	Other	1.0	3.0	ndd	second	split_1	A	1	12	
driver9	2017-04-01 14:45:00	2017-04-01 15:20:00	35.0	Driving	1.0	3.0	ndd	second	split_1	A	1	12	
driver9	2017-04-01 15:20:00	2017-04-01 15:26:00	6.0	Break	1.0	3.0	ndd	second	split_1	B_T0	1	12	
driver9	2017-04-01 15:26:00	2017-04-01 16:20:00	54.0	Driving	1.0	3.0	ndd	second	split_1	A	1	12	
driver9	2017-04-01 16:20:00	2017-04-01 16:24:00	4.0	Other	1.0	3.0	ndd	second	split_1	A	1	12	
driver9	2017-04-01 16:24:00	2017-04-01 16:32:00	8.0	Break	1.0	3.0	ndd	second	split_1	B_T0	1	12	
driver9	2017-04-01 16:32:00	2017-04-01 16:45:00	13.0	Driving	1.0	3.0	ndd	second	split_1	A	1	12	
driver9	2017-04-01 16:45:00	2017-04-01 16:48:00	3.0	Other	1.0	3.0	ndd	second	split_1	A	1	12	
driver9	2017-04-01 16:48:00	2017-04-01 16:52:00	4.0	Break	1.0	3.0	ndd	second	split_1	B_T0	1	12	
driver9	2017-04-01 16:52:00	2017-04-01 16:53:00	1.0	Driving	1.0	3.0	ndd	second	split_1	A	1	12	
driver9	2017-04-01 16:53:00	2017-04-01 17:15:00	22.0	Break	1.0	3.0	ndd	second	split_1	B_T2	1	12	
driver9	2017-04-01 17:15:00	2017-04-01 17:40:00	25.0	Driving	1.0	3.0	ndd	second	split_2	A	1	12	
driver9	2017-04-01 17:40:00	2017-04-01 17:44:00	4.0	Break	1.0	3.0	ndd	second	split_2	B_T0	1	12	
driver9	2017-04-01 17:44:00	2017-04-01 17:47:00	3.0	Driving	1.0	3.0	ndd	second	split_2	A	1	12	
driver9	2017-04-01 17:47:00	2017-04-01 21:51:00	244.0	Break	1.0	3.0	ndd	second	split_2	DR_T3	1	12	
driver9	2017-01-14 06:17:00	2017-01-14 07:25:00	68.0	Driving	3.0	13.0	ndd	first	split_1	A	1	12	
driver9	2017-01-14 07:25:00	2017-01-14 07:30:00	5.0	Break	3.0	13.0	ndd	first	split_1	B_T0	1	12	
driver9	2017-01-14 07:30:00	2017-01-14 10:37:00	187.0	Driving	3.0	13.0	ndd	first	split_1	A	1	12	
driver9	2017-01-14 10:37:00	2017-01-14 10:38:00	1.0	Break	3.0	13.0	ndd	first	split_1	B_T0	1	12	
driver9	2017-01-14 10:38:00	2017-01-14 11:25:00	47.0	Other	3.0	13.0	ndd	first	split_1	A	1	12	
driver9	2017-01-14 11:25:00	2017-01-14 11:39:00	14.0	Driving	3.0	13.0	ndd	first	split_1	A	1	12	
driver9	2017-01-14 11:39:00	2017-01-14 12:25:00	46.0	Break	3.0	13.0	ndd	first	split_1	B_T2	1	12	
driver9	2017-01-14 12:25:00	2017-01-14 13:06:00	41.0	Driving	3.0	13.0	ndd	first	split_2	A	1	12	
driver9	2017-01-14 13:06:00	2017-01-14 13:07:00	1.0	Other	3.0	13.0	ndd	first	split_2	A	1	12	
driver9	2017-01-14 13:07:00	2017-01-14 13:44:00	37.0	Break	3.0	13.0	ndd	first	split_2	B_T3	1	12	
driver9	2017-01-14 13:44:00	2017-01-14 13:47:00	3.0	Driving	3.0	13.0	ndd	second	split_1	A	1	12	
driver9	2017-01-14 13:47:00	2017-01-14 13:58:00	11.0	Break	3.0	13.0	ndd	second	split_1	B_T0	1	12	
driver9	2017-01-14 13:58:00	2017-01-14 13:59:00	1.0	Other	3.0	13.0	ndd	second	split_1	A	1	12	
driver9	2017-01-14 13:59:00	2017-01-14 14:08:00	9.0	Driving	3.0	13.0	ndd	second	split_1	A	1	12	
driver9	2017-01-14 14:08:00	2017-01-14 14:11:00	3.0	Other	3.0	13.0	ndd	second	split_1	A	1	12	
driver9	2017-01-14 14:11:00	2017-01-14 14:12:00	1.0	Driving	3.0	13.0	ndd	second	split_1	A	1	12	
driver9	2017-01-14 14:12:00	2017-01-14 14:15:00	3.0	Other	3.0	13.0	ndd	second	split_1	A	1	12	
driver9	2017-01-14 14:15:00	2017-01-14 14:32:00	17.0	Break	3.0	13.0	ndd	second	split_1	B_T2	1	12	
driver9	2017-01-14 14:32:00	2017-01-14 14:44:00	12.0	Driving	3.0	13.0	ndd	second	split_2	A	1	12	
driver9	2017-01-14 14:44:00	2017-01-14 14:47:00	3.0	Break	3.0	13.0	ndd	second	split_2	B_T0	1	12	
driver9	2017-01-14 14:47:00	2017-01-14 14:49:00	2.0	Driving	3.0	13.0	ndd	second	split_2	A	1	12	
driver9	2017-01-14 14:49:00	2017-01-14 14:51:00	2.0	Break	3.0	13.0	ndd	second	split_2	B_T0	1	12	
driver9	2017-01-14 14:51:00	2017-01-14 14:52:00	1.0	Other	3.0	13.0	ndd	second	split_2	A	1	12	
driver9	2017-01-14 14:52:00	2017-01-14 15:00:00	8.0	Break	3.0	13.0	ndd	second	split_2	B_T0	1	12	
driver9	2017-01-14 15:00:00	2017-01-15 02:00:00	660.0	Sug-Break	3.0	13.0	ndd	second	split_2	DR_T1	1	12	
driver11	2017-07-01 05:56:00	2017-07-01 08:29:00	153.0	Driving	2.0	5.0	ndd	first	split_1	A	1	12	
driver11	2017-07-01 08:29:00	2017-07-01 09:16:00	47.0	Break	2.0	5.0	ndd	first	split_1	B_T2	1	12	
driver11	2017-07-01 09:16:00	2017-07-01 11:18:00	122.0	Driving	2.0	5.0	ndd	first	split_2	A	1	12	
driver11	2017-07-01 11:18:00	2017-07-01 11:21:00	3.0	Other	2.0	5.0	ndd	first	split_2	A	1	12	
driver11	2017-07-01 11:21:00	2017-07-01 11:22:00	1.0	Driving	2.0	5.0	ndd	first	split_2	A	1	12	
driver11	2017-07-01 11:22:00	2017-07-01 11:28:00	6.0	Break	2.0	5.0	ndd	first	split_2	B_T0	1	12	
driver11	2017-07-01 11:28:00	2017-07-01 11:30:00	2.0	Driving	2.0	5.0	ndd	first	split_2	A	1	12	
driver11	2017-07-01 11:30:00	2017-07-01 11:33:00	3.0	Other	2.0	5.0	ndd	first	split_2	A	1	12	
driver11	2017-07-01 11:33:00	2017-07-01 11:36:00	3.0	Driving	2.0	5.0	ndd	first	split_2	A	1	12	
driver11	2017-07-01 11:36:00	2017-07-01 13:04:00	88.0	Break	2.0	5.0	ndd	first	split_2	B_T3	1	12	
driver11	2017-07-01 13:04:00	2017-07-01 13:06:00	2.0	Other	2.0	5.0	ndd	second	split_1	A	1	12	
driver11	2017-07-01 13:06:00	2017-07-01 14:32:00	86.0	Driving	2.0	5.0	ndd	second	split_1	A	1	12	
driver11	2017-07-01 14:32:00	2017-07-01 14:34:00	2.0	Other	2.0	5.0	ndd	second	split_1	A	1	12	
driver11	2017-07-01 14:34:00	2017-07-01 15:53:00	79.0	Driving	2.0	5.0	ndd	second	split_1	A	1	12	
driver11	2017-07-01 15:53:00	2017-07-01 15:55:00	2.0	Other	2.0	5.0	ndd	second	split_1	A	1	12	
driver11	2017-07-01 15:55:00	2017-07-01 16:01:00	6.0	Driving	2.0	5.0	ndd	second	split_1	A	1	12	
driver11	2017-07-01 16:01:00	2017-07-01 16:08:00	7.0	Break	2.0	5.0	ndd	second	split_1	B_T0	1	12	
driver11	2017-07-01 16:08:00	2017-07-01 16:11:00	3.0	Driving	2.0	5.0	ndd	second	split_1	A	1	12	
driver11	2017-07-01 16:11:00	2017-07-01 16:13:00	2.0	Other	2.0	5.0	ndd	second	split_1	A	1	12	
driver11	2017-07-01 16:13:00	2017-07-01 16:15:00	2.0	Driving	2.0	5.0	ndd	second	split_1	A	1	12	
